youtube_id,start_s,class,source,pann_score,pann_window_offset_s,clip_score,clip_best_frame,vad_voiced_frac,audio_path,full_10s_path
DyzVZoxAPUY,30.0,horse,audioset+vggsound,0.5542811751365662,4.0,0.2772677540779114,6,0.0,clips/horse/DyzVZoxAPUY_30/audio.wav,clips/horse/DyzVZoxAPUY_30/full_10s.wav
Dz7RlPlYk_4,30.0,horse,audioset+vggsound,0.9828670620918274,4.5,0.26078522205352783,2,0.0,clips/horse/Dz7RlPlYk_4_30/audio.wav,clips/horse/Dz7RlPlYk_4_30/full_10s.wav
DzdSCpQsCXU,24.0,horse,audioset,0.7109609246253967,2.5,0.2650029957294464,1,0.0,clips/horse/DzdSCpQsCXU_24/audio.wav,clips/horse/DzdSCpQsCXU_24/full_10s.wav
Dzm2vpbW9No,30.0,horse,audioset,0.9427001476287842,2.0,0.22286197543144226,6,0.0,clips/horse/Dzm2vpbW9No_30/audio.wav,clips/horse/Dzm2vpbW9No_30/full_10s.wav
E02KUbxvDd4,30.0,horse,audioset,0.9186677932739258,1.5,0.2776188254356384,5,0.0,clips/horse/E02KUbxvDd4_30/audio.wav,clips/horse/E02KUbxvDd4_30/full_10s.wav
E0wv6VrPcZ8,8.0,horse,audioset+vggsound,0.7733038663864136,0.0,0.2737172842025757,3,0.0,clips/horse/E0wv6VrPcZ8_8/audio.wav,clips/horse/E0wv6VrPcZ8_8/full_10s.wav
E1L-C-wPpdA,30.0,horse,audioset,0.92913419008255,3.5,0.2691623568534851,0,0.0,clips/horse/E1L-C-wPpdA_30/audio.wav,clips/horse/E1L-C-wPpdA_30/full_10s.wav
E1xrx2j9knI,30.0,horse,audioset,0.9348154067993164,2.5,0.31042060256004333,5,0.0,clips/horse/E1xrx2j9knI_30/audio.wav,clips/horse/E1xrx2j9knI_30/full_10s.wav
E3L6Y6ZkFcA,8.0,horse,audioset,0.4240509867668152,0.0,0.289763480424881,4,0.0,clips/horse/E3L6Y6ZkFcA_8/audio.wav,clips/horse/E3L6Y6ZkFcA_8/full_10s.wav
E3Rna44bYSY,4.0,horse,audioset,0.8957275748252869,6.5,0.27798229455947876,4,0.0,clips/horse/E3Rna44bYSY_4/audio.wav,clips/horse/E3Rna44bYSY_4/full_10s.wav
E4gMihRfL1U,0.0,horse,audioset,0.9153568148612976,1.0,0.2568231225013733,0,0.0,clips/horse/E4gMihRfL1U_0/audio.wav,clips/horse/E4gMihRfL1U_0/full_10s.wav
E53y5uR4utI,30.0,horse,audioset,0.8917791247367859,6.5,0.29207873344421387,1,0.0,clips/horse/E53y5uR4utI_30/audio.wav,clips/horse/E53y5uR4utI_30/full_10s.wav
E5cXK6Bgjww,30.0,horse,audioset,0.8532145023345947,0.0,0.2681104242801666,6,0.0,clips/horse/E5cXK6Bgjww_30/audio.wav,clips/horse/E5cXK6Bgjww_30/full_10s.wav
E5pQaBGPc3E,30.0,horse,audioset,0.9606065154075623,5.5,0.2830783724784851,3,0.0,clips/horse/E5pQaBGPc3E_30/audio.wav,clips/horse/E5pQaBGPc3E_30/full_10s.wav
E6T-VkAudpk,30.0,horse,audioset+vggsound,0.7918158769607544,5.5,0.25985822081565857,5,0.0,clips/horse/E6T-VkAudpk_30/audio.wav,clips/horse/E6T-VkAudpk_30/full_10s.wav
E8XJUGEllzM,14.0,horse,vggsound,0.5783601999282837,5.5,0.2868138551712036,3,0.0,clips/horse/E8XJUGEllzM_14/audio.wav,clips/horse/E8XJUGEllzM_14/full_10s.wav
E8XJUGEllzM,3.0,horse,vggsound,0.6330843567848206,4.5,0.2918465733528137,1,0.0,clips/horse/E8XJUGEllzM_3/audio.wav,clips/horse/E8XJUGEllzM_3/full_10s.wav
E8b16YUIgvE,30.0,horse,audioset,0.7467033863067627,5.0,0.26385366916656494,0,0.0,clips/horse/E8b16YUIgvE_30/audio.wav,clips/horse/E8b16YUIgvE_30/full_10s.wav
E9L525e-wts,30.0,horse,audioset,0.3345454931259155,4.0,0.25698718428611755,5,0.0,clips/horse/E9L525e-wts_30/audio.wav,clips/horse/E9L525e-wts_30/full_10s.wav
E9mNmEQHqCI,30.0,horse,audioset+vggsound,0.32004889845848083,4.0,0.2763954997062683,0,0.0,clips/horse/E9mNmEQHqCI_30/audio.wav,clips/horse/E9mNmEQHqCI_30/full_10s.wav
EBqf_7ONp2k,30.0,horse,audioset,0.836691677570343,0.0,0.24452714622020721,7,0.0,clips/horse/EBqf_7ONp2k_30/audio.wav,clips/horse/EBqf_7ONp2k_30/full_10s.wav
ED9dW8kxCEM,30.0,horse,audioset+vggsound,0.6082149147987366,0.0,0.29403358697891235,8,0.0,clips/horse/ED9dW8kxCEM_30/audio.wav,clips/horse/ED9dW8kxCEM_30/full_10s.wav
EDq8Iqto43g,1.0,horse,audioset,0.8393019437789917,2.5,0.27855950593948364,2,0.0,clips/horse/EDq8Iqto43g_1/audio.wav,clips/horse/EDq8Iqto43g_1/full_10s.wav
EDrAy62gCFw,15.0,horse,audioset,0.6971956491470337,0.0,0.2767432928085327,1,0.0,clips/horse/EDrAy62gCFw_15/audio.wav,clips/horse/EDrAy62gCFw_15/full_10s.wav
EEO6hZ4eFZY,30.0,horse,audioset,0.820417582988739,5.5,0.27031534910202026,6,0.0,clips/horse/EEO6hZ4eFZY_30/audio.wav,clips/horse/EEO6hZ4eFZY_30/full_10s.wav
EEXCVIRguiY,30.0,horse,audioset,0.3257922828197479,0.0,0.2755153775215149,8,0.0,clips/horse/EEXCVIRguiY_30/audio.wav,clips/horse/EEXCVIRguiY_30/full_10s.wav
EEgTFc_chsc,0.0,horse,audioset+vggsound,0.9597672820091248,5.5,0.2818589508533478,7,0.0,clips/horse/EEgTFc_chsc_0/audio.wav,clips/horse/EEgTFc_chsc_0/full_10s.wav
EFWatPE8Wjc,30.0,horse,audioset+vggsound,0.9663484692573547,6.5,0.2639535963535309,9,0.0,clips/horse/EFWatPE8Wjc_30/audio.wav,clips/horse/EFWatPE8Wjc_30/full_10s.wav
EGdzKlKkGiQ,30.0,horse,audioset,0.5742119550704956,1.0,0.266439288854599,6,0.0,clips/horse/EGdzKlKkGiQ_30/audio.wav,clips/horse/EGdzKlKkGiQ_30/full_10s.wav
EIWpSTCRXAc,0.0,horse,vggsound,0.8941083550453186,1.0,0.2863805294036865,6,0.0,clips/horse/EIWpSTCRXAc_0/audio.wav,clips/horse/EIWpSTCRXAc_0/full_10s.wav
EIo9yMo1bzc,18.0,horse,audioset,0.8849782347679138,2.5,0.27660638093948364,8,0.0,clips/horse/EIo9yMo1bzc_18/audio.wav,clips/horse/EIo9yMo1bzc_18/full_10s.wav
EJTvpK2QPdE,110.0,horse,audioset,0.9133334755897522,5.5,0.2667478621006012,6,0.0,clips/horse/EJTvpK2QPdE_110/audio.wav,clips/horse/EJTvpK2QPdE_110/full_10s.wav
EJ_bqGq8Mp4,30.0,horse,audioset,0.3420390784740448,2.5,0.28871390223503113,3,0.0,clips/horse/EJ_bqGq8Mp4_30/audio.wav,clips/horse/EJ_bqGq8Mp4_30/full_10s.wav
EKghLhR8New,30.0,horse,audioset,0.9559558033943176,2.5,0.2761193811893463,0,0.0,clips/horse/EKghLhR8New_30/audio.wav,clips/horse/EKghLhR8New_30/full_10s.wav
EKoOEU-M3Nc,30.0,horse,audioset,0.8368816375732422,5.0,0.264260858297348,0,0.0,clips/horse/EKoOEU-M3Nc_30/audio.wav,clips/horse/EKoOEU-M3Nc_30/full_10s.wav
ELsd90nOxnI,5.0,horse,vggsound,0.6852209568023682,3.5,0.2612318992614746,7,0.0,clips/horse/ELsd90nOxnI_5/audio.wav,clips/horse/ELsd90nOxnI_5/full_10s.wav
ELstbaxgv20,30.0,horse,audioset,0.7883225679397583,5.5,0.2616249918937683,1,0.0,clips/horse/ELstbaxgv20_30/audio.wav,clips/horse/ELstbaxgv20_30/full_10s.wav
EN89KybPotA,30.0,horse,audioset+vggsound,0.9026094675064087,1.5,0.27714258432388306,3,0.0,clips/horse/EN89KybPotA_30/audio.wav,clips/horse/EN89KybPotA_30/full_10s.wav
EOWhKykfIYE,30.0,horse,audioset,0.5826539993286133,1.5,0.2803625762462616,7,0.0,clips/horse/EOWhKykfIYE_30/audio.wav,clips/horse/EOWhKykfIYE_30/full_10s.wav
EP3eh3ED2-4,0.0,horse,audioset,0.3213440477848053,4.0,0.2519395649433136,8,0.0,clips/horse/EP3eh3ED2-4_0/audio.wav,clips/horse/EP3eh3ED2-4_0/full_10s.wav
EQV0Cg7KmZI,20.0,horse,audioset+vggsound,0.9313028454780579,3.5,0.2612984776496887,5,0.0,clips/horse/EQV0Cg7KmZI_20/audio.wav,clips/horse/EQV0Cg7KmZI_20/full_10s.wav
EQqj7llJrA0,30.0,horse,audioset,0.9426011443138123,0.0,0.248790442943573,5,0.0,clips/horse/EQqj7llJrA0_30/audio.wav,clips/horse/EQqj7llJrA0_30/full_10s.wav
ER1c1h89GjA,30.0,horse,audioset+vggsound,0.3909556269645691,0.0,0.2716663181781769,3,0.0,clips/horse/ER1c1h89GjA_30/audio.wav,clips/horse/ER1c1h89GjA_30/full_10s.wav
ES6piySS22g,30.0,horse,audioset+vggsound,0.795238196849823,3.0,0.2616800367832184,2,0.0,clips/horse/ES6piySS22g_30/audio.wav,clips/horse/ES6piySS22g_30/full_10s.wav
ESYEnaw77qk,13.0,horse,audioset,0.6727813482284546,4.5,0.2744441330432892,1,0.0,clips/horse/ESYEnaw77qk_13/audio.wav,clips/horse/ESYEnaw77qk_13/full_10s.wav
ESZbjBkm8Hk,30.0,horse,audioset,0.41463178396224976,6.5,0.30326399207115173,1,0.0,clips/horse/ESZbjBkm8Hk_30/audio.wav,clips/horse/ESZbjBkm8Hk_30/full_10s.wav
EWNalr_nlKQ,27.0,horse,audioset,0.437162309885025,5.5,0.28549444675445557,0,0.0,clips/horse/EWNalr_nlKQ_27/audio.wav,clips/horse/EWNalr_nlKQ_27/full_10s.wav
EWYSOr7jH08,30.0,horse,audioset+vggsound,0.8650946021080017,0.5,0.2714572846889496,9,0.0,clips/horse/EWYSOr7jH08_30/audio.wav,clips/horse/EWYSOr7jH08_30/full_10s.wav
EZEFRrnyw7k,30.0,horse,audioset,0.8137549161911011,2.5,0.27892789244651794,9,0.0,clips/horse/EZEFRrnyw7k_30/audio.wav,clips/horse/EZEFRrnyw7k_30/full_10s.wav
EZW-UA7Swh0,30.0,horse,audioset+vggsound,0.8998484015464783,3.5,0.2675801217556,0,0.0,clips/horse/EZW-UA7Swh0_30/audio.wav,clips/horse/EZW-UA7Swh0_30/full_10s.wav
EbAmPIV7z5M,30.0,horse,audioset,0.7042103409767151,0.0,0.28348249197006226,0,0.0,clips/horse/EbAmPIV7z5M_30/audio.wav,clips/horse/EbAmPIV7z5M_30/full_10s.wav
EbfnAgrcIC0,30.0,horse,audioset+vggsound,0.7349342703819275,6.5,0.2723003029823303,0,0.0,clips/horse/EbfnAgrcIC0_30/audio.wav,clips/horse/EbfnAgrcIC0_30/full_10s.wav
EcKaQ3r7bFo,30.0,horse,audioset+vggsound,0.624891996383667,0.0,0.2714511454105377,4,0.0,clips/horse/EcKaQ3r7bFo_30/audio.wav,clips/horse/EcKaQ3r7bFo_30/full_10s.wav
EcPpGz6OHMg,30.0,horse,audioset,0.9356935620307922,3.0,0.29165083169937134,9,0.0,clips/horse/EcPpGz6OHMg_30/audio.wav,clips/horse/EcPpGz6OHMg_30/full_10s.wav
EeNZHpwC_os,30.0,horse,audioset+vggsound,0.9775985479354858,1.5,0.27220338582992554,1,0.0,clips/horse/EeNZHpwC_os_30/audio.wav,clips/horse/EeNZHpwC_os_30/full_10s.wav
Ef5VNEPbte0,30.0,horse,audioset+vggsound,0.687720775604248,0.0,0.2706640660762787,0,0.0,clips/horse/Ef5VNEPbte0_30/audio.wav,clips/horse/Ef5VNEPbte0_30/full_10s.wav
EfJRRYbv-p8,21.0,horse,audioset,0.672135591506958,4.0,0.2205209881067276,2,0.0,clips/horse/EfJRRYbv-p8_21/audio.wav,clips/horse/EfJRRYbv-p8_21/full_10s.wav
EgqVnj6zLco,30.0,horse,audioset+vggsound,0.8167285919189453,2.5,0.2774341404438019,7,0.0,clips/horse/EgqVnj6zLco_30/audio.wav,clips/horse/EgqVnj6zLco_30/full_10s.wav
EhzZBuo8xt4,30.0,horse,audioset+vggsound,0.8367129564285278,0.5,0.2890544831752777,9,0.0,clips/horse/EhzZBuo8xt4_30/audio.wav,clips/horse/EhzZBuo8xt4_30/full_10s.wav
EjOyYN9_FFQ,30.0,horse,audioset+vggsound,0.9583098292350769,1.0,0.27994439005851746,0,0.0,clips/horse/EjOyYN9_FFQ_30/audio.wav,clips/horse/EjOyYN9_FFQ_30/full_10s.wav
Ejyg_Z2lXy4,30.0,horse,audioset,0.2954700291156769,3.5,0.2503865659236908,0,0.0,clips/horse/Ejyg_Z2lXy4_30/audio.wav,clips/horse/Ejyg_Z2lXy4_30/full_10s.wav
EkEGw_7TLao,7.0,horse,audioset,0.5404264330863953,5.5,0.24929483234882355,2,0.0,clips/horse/EkEGw_7TLao_7/audio.wav,clips/horse/EkEGw_7TLao_7/full_10s.wav
EkZ5KghQgfk,30.0,horse,audioset,0.8483231663703918,4.5,0.2666082978248596,7,0.0,clips/horse/EkZ5KghQgfk_30/audio.wav,clips/horse/EkZ5KghQgfk_30/full_10s.wav
ElMOoZ-4SqU,30.0,horse,audioset,0.3796313405036926,6.0,0.25183677673339844,2,0.0,clips/horse/ElMOoZ-4SqU_30/audio.wav,clips/horse/ElMOoZ-4SqU_30/full_10s.wav
EnO7UI5MQms,30.0,horse,audioset+vggsound,0.8017590641975403,3.0,0.2573578953742981,6,0.0,clips/horse/EnO7UI5MQms_30/audio.wav,clips/horse/EnO7UI5MQms_30/full_10s.wav
Epfriek6Gts,0.0,horse,audioset,0.6706317663192749,5.0,0.27048444747924805,4,0.0,clips/horse/Epfriek6Gts_0/audio.wav,clips/horse/Epfriek6Gts_0/full_10s.wav
Eqna4Z_QInA,27.0,horse,audioset,0.9024770259857178,5.0,0.26290738582611084,3,0.0,clips/horse/Eqna4Z_QInA_27/audio.wav,clips/horse/Eqna4Z_QInA_27/full_10s.wav
ErMpG5GvvwM,30.0,horse,audioset+vggsound,0.9042456150054932,6.5,0.27890637516975403,6,0.0,clips/horse/ErMpG5GvvwM_30/audio.wav,clips/horse/ErMpG5GvvwM_30/full_10s.wav
ErNxAWekhWI,30.0,horse,audioset,0.9323534965515137,4.5,0.27776816487312317,2,0.0,clips/horse/ErNxAWekhWI_30/audio.wav,clips/horse/ErNxAWekhWI_30/full_10s.wav
ErxgH5g3Kx0,30.0,horse,audioset,0.9439213275909424,2.5,0.26631516218185425,1,0.0,clips/horse/ErxgH5g3Kx0_30/audio.wav,clips/horse/ErxgH5g3Kx0_30/full_10s.wav
EsudyEtxN_8,0.0,horse,vggsound,0.8190639615058899,4.0,0.2695412039756775,9,0.0,clips/horse/EsudyEtxN_8_0/audio.wav,clips/horse/EsudyEtxN_8_0/full_10s.wav
EtO4kwcN-z0,0.0,horse,audioset,0.9165959358215332,3.0,0.26794660091400146,5,0.0,clips/horse/EtO4kwcN-z0_0/audio.wav,clips/horse/EtO4kwcN-z0_0/full_10s.wav
EuJh6cH3kcE,30.0,horse,audioset+vggsound,0.8038152456283569,6.0,0.25793513655662537,2,0.0,clips/horse/EuJh6cH3kcE_30/audio.wav,clips/horse/EuJh6cH3kcE_30/full_10s.wav
EvjxTS7JjmI,260.0,horse,audioset,0.7015465497970581,6.5,0.2755590081214905,9,0.0,clips/horse/EvjxTS7JjmI_260/audio.wav,clips/horse/EvjxTS7JjmI_260/full_10s.wav
EwPVph4ZWgg,30.0,horse,audioset,0.7373911142349243,4.5,0.2750909626483917,4,0.0,clips/horse/EwPVph4ZWgg_30/audio.wav,clips/horse/EwPVph4ZWgg_30/full_10s.wav
Ex4WY9gdsOQ,30.0,horse,audioset+vggsound,0.6064046025276184,6.0,0.2788815200328827,9,0.0,clips/horse/Ex4WY9gdsOQ_30/audio.wav,clips/horse/Ex4WY9gdsOQ_30/full_10s.wav
Ey-Cx4_tbCE,30.0,horse,audioset+vggsound,0.3042975068092346,2.5,0.28698140382766724,9,0.0,clips/horse/Ey-Cx4_tbCE_30/audio.wav,clips/horse/Ey-Cx4_tbCE_30/full_10s.wav
EzFvNrryTIQ,20.0,horse,audioset,0.7068511247634888,0.0,0.25500375032424927,9,0.0,clips/horse/EzFvNrryTIQ_20/audio.wav,clips/horse/EzFvNrryTIQ_20/full_10s.wav
EzIN9O6A388,60.0,horse,audioset,0.7509947419166565,3.0,0.2808099389076233,4,0.0,clips/horse/EzIN9O6A388_60/audio.wav,clips/horse/EzIN9O6A388_60/full_10s.wav
EzUf6u45Y2E,28.0,horse,audioset,0.9234100580215454,5.5,0.2893267273902893,7,0.0,clips/horse/EzUf6u45Y2E_28/audio.wav,clips/horse/EzUf6u45Y2E_28/full_10s.wav
F-Nba2eVPzE,30.0,horse,audioset+vggsound,0.9214079976081848,2.0,0.2677108943462372,1,0.0,clips/horse/F-Nba2eVPzE_30/audio.wav,clips/horse/F-Nba2eVPzE_30/full_10s.wav
F-uN3bhwQxg,30.0,horse,audioset,0.9714195728302002,2.0,0.2887469530105591,4,0.0,clips/horse/F-uN3bhwQxg_30/audio.wav,clips/horse/F-uN3bhwQxg_30/full_10s.wav
F3EpVThqwnA,30.0,horse,audioset+vggsound,0.955435037612915,0.0,0.2831733226776123,4,0.0,clips/horse/F3EpVThqwnA_30/audio.wav,clips/horse/F3EpVThqwnA_30/full_10s.wav
F3YTsXbLxm8,30.0,horse,audioset,0.6763861775398254,3.5,0.24427850544452667,4,0.0,clips/horse/F3YTsXbLxm8_30/audio.wav,clips/horse/F3YTsXbLxm8_30/full_10s.wav
F4vpNjgTi4k,0.0,horse,audioset+vggsound,0.8010534048080444,2.5,0.2963947057723999,0,0.0,clips/horse/F4vpNjgTi4k_0/audio.wav,clips/horse/F4vpNjgTi4k_0/full_10s.wav
F5rCgyCiIrk,30.0,horse,audioset,0.42653167247772217,6.5,0.2761474847793579,0,0.0,clips/horse/F5rCgyCiIrk_30/audio.wav,clips/horse/F5rCgyCiIrk_30/full_10s.wav
F7HeTu3m8cE,80.0,horse,audioset,0.7845274209976196,5.0,0.2694651782512665,8,0.0,clips/horse/F7HeTu3m8cE_80/audio.wav,clips/horse/F7HeTu3m8cE_80/full_10s.wav
F7R5YzXr9WM,24.0,horse,audioset,0.5398309230804443,2.5,0.2718888223171234,6,0.0,clips/horse/F7R5YzXr9WM_24/audio.wav,clips/horse/F7R5YzXr9WM_24/full_10s.wav
FAUiizMZQTA,30.0,horse,audioset+vggsound,0.9760879278182983,5.5,0.2679371237754822,0,0.0,clips/horse/FAUiizMZQTA_30/audio.wav,clips/horse/FAUiizMZQTA_30/full_10s.wav
FBVbrp2Br2E,70.0,horse,audioset,0.838879406452179,1.0,0.26320981979370117,1,0.0,clips/horse/FBVbrp2Br2E_70/audio.wav,clips/horse/FBVbrp2Br2E_70/full_10s.wav
FC-ZMj29ICQ,30.0,horse,audioset+vggsound,0.791351854801178,1.0,0.28406745195388794,7,0.0,clips/horse/FC-ZMj29ICQ_30/audio.wav,clips/horse/FC-ZMj29ICQ_30/full_10s.wav
FC_jlAcqAr8,60.0,horse,audioset,0.5950470566749573,4.5,0.28256040811538696,6,0.0,clips/horse/FC_jlAcqAr8_60/audio.wav,clips/horse/FC_jlAcqAr8_60/full_10s.wav
FDlXWJTGkvc,30.0,horse,audioset,0.3271408975124359,0.0,0.2792259752750397,7,0.0,clips/horse/FDlXWJTGkvc_30/audio.wav,clips/horse/FDlXWJTGkvc_30/full_10s.wav
FF89NsVoUts,3.0,horse,audioset+vggsound,0.7639589309692383,5.5,0.2805786728858948,9,0.0,clips/horse/FF89NsVoUts_3/audio.wav,clips/horse/FF89NsVoUts_3/full_10s.wav
FFfuenRjgfY,30.0,horse,audioset,0.5010915398597717,3.0,0.28922370076179504,9,0.0,clips/horse/FFfuenRjgfY_30/audio.wav,clips/horse/FFfuenRjgfY_30/full_10s.wav
FGCKPPryTX4,30.0,horse,audioset+vggsound,0.880226731300354,6.5,0.29378679394721985,1,0.0,clips/horse/FGCKPPryTX4_30/audio.wav,clips/horse/FGCKPPryTX4_30/full_10s.wav
FGGa61p8Ukw,30.0,horse,audioset,0.9034542441368103,3.5,0.25515180826187134,9,0.0,clips/horse/FGGa61p8Ukw_30/audio.wav,clips/horse/FGGa61p8Ukw_30/full_10s.wav
FLbA1Xlt0bQ,15.0,horse,audioset,0.9078737497329712,0.0,0.27181100845336914,4,0.0,clips/horse/FLbA1Xlt0bQ_15/audio.wav,clips/horse/FLbA1Xlt0bQ_15/full_10s.wav
FLxPipVfiW4,30.0,horse,audioset,0.5272606611251831,5.5,0.27086010575294495,6,0.0,clips/horse/FLxPipVfiW4_30/audio.wav,clips/horse/FLxPipVfiW4_30/full_10s.wav
FMAMnZ3_goc,60.0,horse,audioset,0.7802191972732544,6.5,0.2767185568809509,8,0.0,clips/horse/FMAMnZ3_goc_60/audio.wav,clips/horse/FMAMnZ3_goc_60/full_10s.wav
FO0nFGUAIZQ,8.0,horse,audioset+vggsound,0.6266834735870361,4.0,0.2799634337425232,8,0.0,clips/horse/FO0nFGUAIZQ_8/audio.wav,clips/horse/FO0nFGUAIZQ_8/full_10s.wav
FQbKYrQ3V4A,80.0,horse,audioset,0.7193921804428101,1.0,0.27337002754211426,8,0.0,clips/horse/FQbKYrQ3V4A_80/audio.wav,clips/horse/FQbKYrQ3V4A_80/full_10s.wav
FUqLbKLM9xo,26.0,horse,audioset,0.3107239305973053,6.0,0.27155837416648865,6,0.0,clips/horse/FUqLbKLM9xo_26/audio.wav,clips/horse/FUqLbKLM9xo_26/full_10s.wav
FVjnST-ES88,210.0,horse,audioset,0.49951767921447754,6.0,0.2668337821960449,6,0.0,clips/horse/FVjnST-ES88_210/audio.wav,clips/horse/FVjnST-ES88_210/full_10s.wav
FXzP5bUz-Lo,17.0,horse,audioset+vggsound,0.5607773661613464,0.5,0.28091466426849365,0,0.0,clips/horse/FXzP5bUz-Lo_17/audio.wav,clips/horse/FXzP5bUz-Lo_17/full_10s.wav
FaSgZW6fXk0,30.0,horse,audioset,0.7609463334083557,6.0,0.2778061032295227,2,0.0,clips/horse/FaSgZW6fXk0_30/audio.wav,clips/horse/FaSgZW6fXk0_30/full_10s.wav
Fdmeo7qIDI0,490.0,horse,audioset,0.9180442094802856,6.5,0.2636698782444,2,0.0,clips/horse/Fdmeo7qIDI0_490/audio.wav,clips/horse/Fdmeo7qIDI0_490/full_10s.wav
Q5VtepydA1c,30.0,horse,audioset,0.6103116273880005,0.0,0.26412639021873474,8,0.0,clips/horse/Q5VtepydA1c_30/audio.wav,clips/horse/Q5VtepydA1c_30/full_10s.wav
vHhj84w261A,20.0,horse,audioset,0.5851801037788391,2.5,0.3071610927581787,3,0.0,clips/horse/vHhj84w261A_20/audio.wav,clips/horse/vHhj84w261A_20/full_10s.wav
--x6LTwa-k8,0.0,sheep,audioset,0.7593555450439453,2.5,0.26028695702552795,1,0.0,clips/sheep/--x6LTwa-k8_0/audio.wav,clips/sheep/--x6LTwa-k8_0/full_10s.wav
-0aWyed1HUA,90.0,sheep,audioset,0.25664326548576355,0.5,0.27442729473114014,8,0.0,clips/sheep/-0aWyed1HUA_90/audio.wav,clips/sheep/-0aWyed1HUA_90/full_10s.wav
-32R7lVBhoI,30.0,sheep,audioset+vggsound,0.5634081959724426,3.0,0.30119121074676514,3,0.0,clips/sheep/-32R7lVBhoI_30/audio.wav,clips/sheep/-32R7lVBhoI_30/full_10s.wav
-3mXuQ3qGdo,35.0,sheep,vggsound,0.7369764447212219,4.5,0.26451441645622253,5,0.0,clips/sheep/-3mXuQ3qGdo_35/audio.wav,clips/sheep/-3mXuQ3qGdo_35/full_10s.wav
-3mXuQ3qGdo,45.0,sheep,vggsound,0.6685087084770203,2.0,0.26356041431427,3,0.0,clips/sheep/-3mXuQ3qGdo_45/audio.wav,clips/sheep/-3mXuQ3qGdo_45/full_10s.wav
-5Vzl5XrIMc,20.0,sheep,audioset,0.49013033509254456,0.5,0.2711842954158783,2,0.0,clips/sheep/-5Vzl5XrIMc_20/audio.wav,clips/sheep/-5Vzl5XrIMc_20/full_10s.wav
-78SgLvt7_k,30.0,sheep,audioset+vggsound,0.8203520774841309,6.5,0.30048808455467224,0,0.0,clips/sheep/-78SgLvt7_k_30/audio.wav,clips/sheep/-78SgLvt7_k_30/full_10s.wav
-9uphWeIyj8,6.0,sheep,audioset,0.5817588567733765,1.0,0.22489745914936066,5,0.0,clips/sheep/-9uphWeIyj8_6/audio.wav,clips/sheep/-9uphWeIyj8_6/full_10s.wav
-EBo59LgyNA,8.0,sheep,audioset,0.7513244152069092,3.5,0.31389302015304565,3,0.0,clips/sheep/-EBo59LgyNA_8/audio.wav,clips/sheep/-EBo59LgyNA_8/full_10s.wav
-ExI4i-1UV4,30.0,sheep,audioset,0.80429607629776,2.0,0.27259933948516846,5,0.0,clips/sheep/-ExI4i-1UV4_30/audio.wav,clips/sheep/-ExI4i-1UV4_30/full_10s.wav
-NCMbWwOE6M,9.0,sheep,audioset,0.7847155928611755,3.0,0.2907724976539612,4,0.0,clips/sheep/-NCMbWwOE6M_9/audio.wav,clips/sheep/-NCMbWwOE6M_9/full_10s.wav
-NScoOFxgBA,27.0,sheep,audioset,0.779829740524292,5.5,0.28147780895233154,6,0.0,clips/sheep/-NScoOFxgBA_27/audio.wav,clips/sheep/-NScoOFxgBA_27/full_10s.wav
-Q1yBDm5xvc,24.0,sheep,audioset+vggsound,0.8567246198654175,0.0,0.28927701711654663,8,0.0,clips/sheep/-Q1yBDm5xvc_24/audio.wav,clips/sheep/-Q1yBDm5xvc_24/full_10s.wav
-QiRG_vliUg,5.0,sheep,vggsound,0.6488669514656067,4.0,0.32016071677207947,6,0.0,clips/sheep/-QiRG_vliUg_5/audio.wav,clips/sheep/-QiRG_vliUg_5/full_10s.wav
-T2U9mAuyEo,50.0,sheep,audioset,0.6551342606544495,0.0,0.26490283012390137,9,0.0,clips/sheep/-T2U9mAuyEo_50/audio.wav,clips/sheep/-T2U9mAuyEo_50/full_10s.wav
-URzO1H3bs8,30.0,sheep,audioset+vggsound,0.6181249618530273,4.0,0.23975315690040588,8,0.0,clips/sheep/-URzO1H3bs8_30/audio.wav,clips/sheep/-URzO1H3bs8_30/full_10s.wav
-duS1VWLQOM,80.0,sheep,audioset,0.41772931814193726,3.5,0.2663964629173279,7,0.0,clips/sheep/-duS1VWLQOM_80/audio.wav,clips/sheep/-duS1VWLQOM_80/full_10s.wav
-iFyO9vgEKk,5.0,sheep,audioset,0.7507753372192383,5.5,0.29874926805496216,4,0.0,clips/sheep/-iFyO9vgEKk_5/audio.wav,clips/sheep/-iFyO9vgEKk_5/full_10s.wav
-kWZg6wJj-o,0.0,sheep,audioset,0.6852655410766602,6.5,0.29247939586639404,7,0.0,clips/sheep/-kWZg6wJj-o_0/audio.wav,clips/sheep/-kWZg6wJj-o_0/full_10s.wav
-o5IiTV6RGg,30.0,sheep,audioset,0.6166242361068726,3.5,0.24941715598106384,6,0.0,clips/sheep/-o5IiTV6RGg_30/audio.wav,clips/sheep/-o5IiTV6RGg_30/full_10s.wav
-sBYMUKCexQ,30.0,sheep,audioset,0.6993786096572876,0.5,0.25714975595474243,4,0.0,clips/sheep/-sBYMUKCexQ_30/audio.wav,clips/sheep/-sBYMUKCexQ_30/full_10s.wav
-xAV5gE5YjI,30.0,sheep,audioset,0.336828351020813,6.5,0.26793593168258667,0,0.0,clips/sheep/-xAV5gE5YjI_30/audio.wav,clips/sheep/-xAV5gE5YjI_30/full_10s.wav
